lat,lng,fecha,resultado,observaciones
-37.972459534955384,-57.57067146062712,2023-01-01,Asiste Policia y Libera,Teodoro Bronzini
-38.017478,-57.6198932,2023-01-01,Asiste Policia y Libera,Juan Gutenberg
-37.994777641732256,-57.5871927626018,2023-01-01,Asiste Policia y Libera,Avellaneda Nicolas
-37.991243,-57.5743265,2023-01-01,Asiste Policia y Libera,Francia
-38.01730007071087,-57.619925389460796,2023-01-01,Asiste Policia y Libera,Juan Gutenberg
-38.01267,-57.61414,2023-01-01,Asiste Policia y Libera,Avenida Victorio Tetamanti
-38.0189,-57.5711611,2023-01-01,Asiste Policia y Libera,Avenida Juan B. Justo
-38.026717,-57.5351605,2023-01-01,Asiste Policia y Libera,Saavedra Cornelio
-37.996357249048614,-57.56156654528348,2023-01-01,Asiste Policia y Libera,Dorrego
-38.001344966210986,-57.55417068946153,2023-01-01,Asiste Policia y Libera,Avenida Colon
-38.0029374098025,-57.57971739307326,2023-01-01,Asiste Policia y Libera,Primera Junta
-38.03080575602142,-57.57397637596718,2023-01-01,Asiste Policia y Libera,Giacomo Matteotti
-38.04031495158795,-57.5550327283928,2023-01-01,Asiste Policia y Libera,Bosch Elisa
-38.05000004184658,-57.57836768945927,2023-01-01,Asiste Policia y Libera,Cerrito
-37.97233574991805,-57.5775559894628,2023-01-01,Se Realiza Seguimiento del Evento,Mariano Acosta Gobernador
-37.98892426910292,-57.60074418761244,2023-01-01,Se Realiza Seguimiento del Evento,Estado De Israel
-37.99041580562554,-57.559637202954946,2023-01-01,Se Realiza Seguimiento del Evento,Funes Gregorio
-38.031497,-57.5545189,2023-01-01,Se Realiza Seguimiento del Evento,Jose Marti
-37.989689637522,-57.54769208946203,2023-01-01,Se Realiza Seguimiento del Evento,Maipu
-38.02199334527095,-57.555348602953664,2023-01-01,Se Realiza Seguimiento del Evento,Laprida
-38.003300598929584,-57.56583468946148,2023-01-01,Asiste Policia y Libera,Castelli Juan Jose
-38.006448,-57.5441499,2023-01-01,Asiste Policia y Libera,Tucuman
-37.98545482534166,-57.55145247411947,2023-01-01,Asiste Policia y Libera,Ayacucho
-37.99580588337909,-57.54691058946184,2023-01-01,Asiste Policia y Libera,Nueve de 07
-38.04921724300103,-57.54132738945945,2023-01-01,Asiste Policia y Libera,Av. De Los Pescadores
-38.001613341194506,-57.57572917411897,2023-01-01,Asiste Policia y Libera,Misiones
-37.9471245614121,-57.609584845285625,2023-01-01,Hallazgo Automotor,Trinidad Tobago
-38.02397,-57.55405,2023-01-01,Asiste Policia y Libera,Avenida Juan Jose Paso
-38.002982236043366,-57.60080147411888,2023-01-01,No Asiste,Magallanes
-38.00920360446266,-57.540901589461214,2023-01-01,No Asiste,Sarmiento
-37.99944409930918,-57.54694418576232,2023-01-01,Se Realiza Seguimiento del Evento,San Martin
-38.00791696201737,-57.556694031789874,2023-01-01,Se Realiza Seguimiento del Evento,Mitre Bartolome
-38.00856181671603,-57.54875907411847,2023-01-01,Asiste Policia y Libera,Alberti Manuel
-38.05784,-57.57544,2023-01-01,Asiste Policia y Libera,Triunvirato
-37.98501,-57.58599,2023-01-01,Asiste Policia y Libera,Juncal
-38.00624047354739,-57.54686768946133,2023-01-01,Asiste Policia y Libera,Brown Almirante
-38.037035369869,-57.57300858945986,2023-01-01,Asiste Policia y Libera,Galicia
-37.99224858662916,-57.59645603179051,2023-01-01,Asiste Policia y Libera,General 07 Argentino Roca
-37.999351099726994,-57.547040745283226,2023-01-01,Asiste Policia y Libera,San Martin
-38.04316133560698,-57.573477518295235,2023-01-01,Asiste Policia y Libera,Antonio Maria Gianelli
-38.10376,-57.59421,2023-01-01,Asiste Policia y Libera,Calle 10
-37.975655583804,-57.56197701644878,2023-01-01,Asiste Policia y Libera,Avenida Juan Hector Jara
-37.95795,-57.6266578,2023-01-01,Asiste Policia y Libera,Ramon Carrillo
-38.085082548698956,-57.54758464527941,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Isla De Cerde̱a
-37.993455899210936,-57.545027989461914,2023-01-01,No Asiste,Mitre Bartolome
-37.98839579104686,-57.55947544713335,2023-01-01,No Asiste,Olazabal Felix De
-37.990344,-57.5693109,2023-01-01,No Asiste,Don Bosco
-38.014082115712654,-57.55318481644694,2023-01-01,No Asiste,Roca 07
-38.005141541271016,-57.56875438946124,2023-01-01,Hallazgo Automotor,San Lorenzo
-38.02427068759281,-57.58126066062487,2023-01-01,No Asiste,Gonzalez Chavez
-38.08066148517232,-57.54119371829362,2023-01-01,No Asiste,Federico Serrano
-37.98553553034133,-57.574210789462285,2023-01-01,No Asiste,Uruguay
-37.991873,-57.5909153,2023-01-01,No Asiste,Yapeyu
-37.96989477174765,-57.61373050295594,2023-01-01,Asiste Policia y Libera,Onesimo Leguizamon
-37.996976647687234,-57.553589616447724,2023-01-01,No Asiste,Avenida Independencia
-38.024313690926654,-57.58296587596741,2023-01-01,No Asiste,Ciudad De Dolores
-37.995458672772834,-57.556737489461725,2023-01-01,No Asiste,Espa̱a
-37.995786783339426,-57.62072618946168,2023-01-01,No Asiste,San Salvador
-38.037918194366306,-57.58070745738234,2023-01-01,Asiste Policia y Libera,De La Plaza Fortunato
-37.98459957916649,-57.54662843364061,2023-01-01,No Asiste,Jujuy
-38.0127673656277,-57.573509202954085,2023-01-01,No Asiste,Catorce de 07
-38.002199742478815,-57.563602047132854,2023-01-01,No Asiste,20 De Setiembre
-37.991243,-57.5743265,2023-01-01,Asiste Policia y Libera,Avenida Juan Hector Jara
-37.90299853075541,-57.52699144091408,2023-01-01,Asiste Policia y Libera,Isla Candelaria
-38.006786,-57.5613468,2023-01-01,Persecucion Y Detencion,Avenida Colon
-38.04063907805846,-57.59240006062407,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Ambrosio Bestoso
-37.9756,-57.55597,2023-01-01,Asiste Policia y Libera,La Pampa
-38.021721,-57.5796599,2023-01-01,No Asiste,Doce de 10
-38.00988519292692,-57.55266037411844,2023-01-01,No Asiste,Santa Fe
-37.98146171018186,-57.570902360626675,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Uruguay
-38.009283,-57.587541,2023-01-01,Asiste Policia y Libera,Herminia Brumana
-38.056067,-57.55108,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Juan Vucetich
-38.001303,-57.542948,2023-01-01,Se Realiza Seguimiento del Evento,Entre Rios
-38.008278,-57.663641,2023-01-01,Se Realiza Seguimiento del Evento,acceso a parque industrial
-38.004513,-57.565466,2023-01-01,Se Realiza Seguimiento del Evento,Alvarado Rudecindo
-37.998932,-57.545236,2023-01-01,Asiste Policia y Libera,Avenida Pedro Luro
-37.992127,-57.549676,2023-01-01,Asiste Policia y Libera,Avenida Independencia
-38.031586,-57.552013,2023-01-01,Asiste Policia y Libera,Rodriguez Martin
-38.02166,-57.564992,2023-01-01,Asiste Policia y Libera,Azcuenaga
-37.98879,-57.56104,2023-01-01,Asiste Policia y Libera,La Pampa
-38.083772,-57.551912,2023-01-01,Asiste Policia y Libera,Ciudad De Oneglia
-38.0001,-57.54323,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Santa Fe
-37.955558,-57.606268,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Necochea
-38.02307,-57.57618,2023-01-01,Asiste Policia y Libera,Magallanes
-37.974816,-57.5792254,2023-01-01,Asiste Policia y Libera,Avenida Libertad
-37.972279,-57.611558,2023-01-01,No Asiste,Avenida Colon
-37.987171,-57.5823898,2023-01-01,Asiste Policia y Libera,Peru
-37.975881,-57.574866,2023-01-01,No Asiste,Maipu
-37.985833,-57.602552,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Alvarado Rudecindo
-37.991141,-57.551746,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Jujuy
-38.025465,-57.564293,2023-01-01,No Asiste,General Manuel N. Savio
-37.99426,-57.58392,2023-01-01,Hallazgo Automotor,Guillermo Marconi Ingeniero
-37.959905,-57.5646017,2023-01-01,Asiste Policia y Libera,Avenida Constitucion
-37.958834,-57.5934307,2023-01-01,Asiste Policia y Libera,Martiniano Chilabert
-37.999871,-57.625572,2023-01-01,No Asiste,Soler Miguel
-38.004286,-57.563739,2023-01-01,Asiste Policia y Libera,Espa̱a
-37.95295,-57.55194,2023-01-01,Asiste Policia y Libera,Jose Ortega Y Gasset
-38.009628,-57.562114,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Roca 07
-37.980724,-57.563112,2023-01-01,No Asiste,Don Bosco
-38.015127,-57.596984,2023-01-01,Asiste Bomberos,Leandro N. Alem
-38.012617,-57.5866264,2023-01-01,Asiste Policia y Libera,Jose Luis Geronimo Camusso Intendente
-37.999354,-57.54696,2023-01-01,No Asiste,Cordoba
-38.057487,-57.545847,2023-01-01,No Asiste,Avenida de los Trabajadores
-37.984593,-57.564782,2023-01-01,Asiste Policia y Libera,Once de 09
-37.977493,-57.547749,2023-01-01,Se Realiza Seguimiento del Evento,Ricardo Gutierrez
-37.983748,-57.597975,2023-01-01,No Asiste,Alberti Manuel
-38.109138,-57.603342,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Calle 20
-37.959386,-57.620964,2023-01-01,Asiste Policia y Libera,Ciudad De Rosario
-37.989887,-57.56072,2023-01-01,No Asiste,Olazabal Felix De
-38.012116,-57.541821,2023-01-01,No Asiste,Alsina
-37.975394,-57.598528,2023-01-01,No Asiste,Termas De Rio Hondo
-37.996611,-57.559002,2023-01-01,Asiste Policia y Libera,20 De Setiembre
-38.019074,-57.554467,2023-01-01,Asiste Policia y Libera,Tucuman
-38.007026,-57.607586,2023-01-01,Asiste Policia y Libera,Avenida Victorio Tetamanti
-37.996706,-57.5901096,2023-01-01,Asiste Policia y Libera,Teodoro Bronzini
-37.997093,-57.5491867,2023-01-01,Detencion,Avenida Pedro Luro
-38.038634,-57.598574,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Benito Linch
-38.031797,-57.59388,2023-01-01,Asiste Policia y Libera,Napoles
-37.983453,-57.555421,2023-01-01,Hallazgo Automotor,Ayacucho
-38.02668,-57.61617,2023-01-01,Asiste Policia y Libera,Reforma Universitaria
-37.996017,-57.56699,2023-01-01,Asiste Policia y Libera,San Juan
-38.006882,-57.5700073,2023-01-01,Asiste Policia y Libera,Catorce de 07
-37.997635,-57.552544,2023-01-01,Asiste Policia y Libera,Catamarca
-38.016362,-57.5690794,2023-01-01,Asiste Policia y Libera,Salta
-38.03167,-57.551981,2023-01-01,Asiste Policia y Libera,Viamonte
-37.984663,-57.591721,2023-01-01,Asiste Policia y Libera,Falucho
-37.973586,-57.584208,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Balcarce
-38.016949,-57.5739063,2023-01-01,Detencion,Espa̱a
-37.987541,-57.5881438,2023-01-01,Se Realiza Seguimiento del Evento,Espa̱a
-37.991072,-57.5656844,2023-01-01,LPR - Se realiza seguimiento del vehiculo,San Martin
-38.092893,-57.556572,2023-01-01,No Asiste,Lombardia
-38.009936,-57.552703,2023-01-01,No Asiste,Castelli Juan Jose
-38.010909,-57.546434,2023-01-01,No Asiste,Rawson
-38.09194,-57.5564,2023-01-01,Asiste Policia y Libera,Diagonal Estados Unidos De Norteamerica
-38.02059,-57.6035938,2023-01-01,Asiste Policia y Libera,De La Plaza Fortunato
-38.032936,-57.556069,2023-01-01,Asiste Policia y Libera,Marcelo T. De Alvear
-38.021414,-57.602343,2023-01-01,Se Realiza Seguimiento del Evento,Herminia Brumana
-37.997093,-57.5491867,2023-01-01,Asiste Policia y Libera,La Rioja
-37.9976,-57.545541,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Cordoba
-38.002056,-57.566164,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Garay Juan De
-38.017371,-57.614887,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Andres Mac Gaul
-38.011287,-57.541175,2023-01-01,No Asiste,Alsina
-37.985052,-57.597595,2023-01-01,No Asiste,Estado De Israel
-38.034049,-57.5928098,2023-01-01,Asiste Policia y Libera,Gonzalez Chavez
-37.999407,-57.586785,2023-01-01,Asiste Policia y Libera,Primera Junta
-38.039951,-57.5799177,2023-01-01,Asiste Policia y Libera,Esteban Echeverria
-38.039942,-57.586515,2023-01-01,Se Realiza Seguimiento del Evento,Talcahuano
-37.992024,-57.556668,2023-01-01,Se Realiza Seguimiento del Evento,Catorce de 07
-37.995669,-57.549501,2023-01-01,Se Realiza Seguimiento del Evento,Venticinco de 05
-38.099841,-57.560045,2023-01-01,Asiste Policia y Libera,Islas Baleares
-38.008312,-57.567105,2023-01-01,No Asiste,Espa̱a
-38.012335,-57.55461,2023-01-01,Se Realiza Seguimiento del Evento,San Lorenzo
-38.003471,-57.5501622,2023-01-01,No Asiste,Brown Almirante
-38.09361,-57.54757,2023-01-01,Asiste Policia y Libera,Avenida de los Trabajadores
-37.966992,-57.566137,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Geronimo Rejon
-37.993565,-57.5875485,2023-01-01,Se Realiza Seguimiento del Evento,Teodoro Bronzini
-38.018412,-57.527208,2023-01-01,No Asiste,Esteban Gascon
-37.970405,-57.546262,2023-01-01,No Asiste,Valencia
-38.017409,-57.621526,2023-01-01,No Asiste,Marcelo 07 Fitte
-37.972864,-57.599216,2023-01-01,No Asiste,Coronel Suarez Bis
-37.995875,-57.551273,2023-01-01,No Asiste,Catamarca
-37.98966,-57.566017,2023-01-01,Asiste Policia y Libera,San Martin
-37.990442,-57.5623817,2023-01-01,Asiste Policia y Libera,San Martin
-37.95795,-57.6266578,2023-01-01,Asiste Policia y Libera,Belgrano
-38.058503,-57.5884982,2023-01-01,Asiste Unidad Sanitaria y Traslada,Calle 75
-37.992162,-57.5723,2023-01-01,Asiste Policia y Libera,Don Bosco
-37.98156,-57.55519,2023-01-01,Asiste Policia y Libera,Brandsen
-38.002766,-57.562558,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Rawson
-38.004774,-57.549872,2023-01-01,Asiste Policia y Libera,Brown Almirante
-37.994538,-57.551644,2023-01-01,Asiste Policia y Libera,Venticinco de 05
-37.993048,-57.561713,2023-01-01,Asiste Policia y Libera,Funes Gregorio
-38.002749,-57.562558,2023-01-01,Asiste Policia y Libera,Rawson
-38.002749,-57.562558,2023-01-01,Asiste Policia y Libera,Tomas Manuel De Anchorena
-38.039976,-57.586504,2023-01-01,Asiste Policia y Libera,Talcahuano
-38.03108,-57.58771,2023-01-01,Asiste Policia y Libera,Eduardo G. Carasa
-37.973411,-57.598291,2023-01-01,Asiste Policia y Libera,San Martin
-38.037,-57.576466,2023-01-01,Asiste Policia y Libera,Soler Miguel
-37.992435,-57.6063614,2023-01-01,Asiste Policia y Libera,Francisco Saverio Scarpatti
-38.07302,-57.55141,2023-01-01,Asiste Policia y Libera,Pedro Ignacio De Castro Barros
-38.01125,-57.54378,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Alberti Manuel
-37.9924,-57.58102,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Alberti Manuel
-38.044272,-57.5928084,2023-01-01,Detencion,Giacomo Matteotti
-37.98042,-57.58674,2023-01-01,No Asiste,Senador Enzo Bordabehere
-37.987541,-57.5881438,2023-01-01,No Asiste,Olazabal Felix De
-38.0095,-57.54942,2023-01-01,Hallazgo Automotor,Rawson
-38.03193,-57.58329,2023-01-01,Hallazgo Automotor,Juana Manso
-38.0651,-57.55849,2023-01-01,No Asiste,Willian C Morris
-38.00578,-57.5832,2023-01-01,No Asiste,Formosa
-37.97697,-57.55988,2023-01-01,No Asiste,French Domingo
-37.991243,-57.5743265,2023-01-01,Asiste Policia y Libera,Bolivar
-37.99517,-57.56199,2023-01-01,No Asiste,Guido Tomas
-38.11711,-57.60254,2023-01-01,No Asiste,Calle 12
-37.98961,-57.55042,2023-01-01,Asiste Policia y Libera,Avenida Libertad
-38.010088,-57.5371577,2023-01-01,Asiste Policia y Libera,Bolivar
-38.00103,-57.54818,2023-01-01,Se Realiza Seguimiento del Evento,Cordoba
-37.98717,-57.58238,2023-01-01,No Asiste,Peru
-38.01326,-57.5397985,2023-01-01,Hallazgo Automotor,Esteban Gascon
-38.02649,-57.57508,2023-01-01,No Asiste,Ortiz De Zarate
-38.03563,-57.55268,2023-01-01,No Asiste,Jose Lanzilota
-38.07908,-57.54732,2023-01-01,Asiste Policia y Libera,Jose Andres Pacheco De Melo
-38.02449,-57.5743,2023-01-01,Asiste Policia y Libera,Ayolas
-38.06754,-57.56309,2023-01-01,Asiste Policia y Libera,El Hornero
-37.991243,-57.5743265,2023-01-01,Asiste Policia y Libera,Francia
-38.01076,-57.56459,2023-01-01,No Asiste,Avenida Independencia
-38.05232,-57.55452,2023-01-01,No Asiste,Pescadores
-37.97417,-57.57192,2023-01-01,Asiste Policia y Libera,Ituzaingo
-38.00812,-57.6114,2023-01-01,Asiste Policia y Libera,Tripulantes Del Fournier
-38.07234,-57.55551,2023-01-01,Asiste Policia y Libera,Cabrera Angel
-37.983806,-57.5754804,2023-01-01,Asiste Policia y Libera,Avenida Pedro Luro
-38.11266,-57.59193,2023-01-01,No Asiste,Calle 475
-37.96719,-57.61284,2023-01-01,No Asiste,Eduardo Wilde
-38.04767,-57.55383,2023-01-01,No Asiste,Acha
-37.9981,-57.54721,2023-01-01,No Asiste,San Luis
-37.99912,-57.57219,2023-01-01,No Asiste,Garay Juan De
-38.00547,-57.54614,2023-01-01,No Asiste,Entre Rios
-38.006507,-57.6084355,2023-01-01,Asiste Policia y Libera,Avenida Vertiz
-38.06174,-57.55606,2023-01-01,No Asiste,Luis Piedrabuena Comandante
-37.95864,-57.5451,2023-01-01,No Asiste,Antonio Alice
-38.016362,-57.5690794,2023-01-01,Asiste Policia y Libera,Avenida Juan Jose Paso
-37.986889,-57.5962509,2023-01-01,LPR - Vehiculo Interceptado,Remedios De Escalada
-37.98851,-57.55942,2023-01-01,Asiste Policia y Libera,Olazabal Felix De
-38.006448,-57.5441499,2023-01-01,No Asiste,Entre Rios
-38.0008,-57.55081,2023-01-01,Asiste Policia y Libera,Mitre Bartolome
-38.02514,-57.58372,2023-01-01,No Asiste,Ciudad De Dolores
-37.97783,-57.54936,2023-01-01,Asiste Policia y Libera,Jose Marmol
-38.03001,-57.59472,2023-01-01,Hallazgo Automotor,Puan
-37.962936,-57.5853132,2023-01-01,Asiste Policia y Libera,Arturo Alio
-37.95795,-57.6266578,2023-01-01,Asiste Policia y Libera,Mario Abel Amaya Diputado
-38.010838,-57.5533191,2023-01-01,Asiste Policia y Libera,Entre Rios
-37.9661,-57.58789,2023-01-01,Asiste Policia y Libera,Neuquen
-37.97443,-57.54942,2023-01-01,Asiste Policia y Libera,Patagones
-38.02715,-57.5810893,2023-01-01,Asiste Policia y Libera,Luis Dellepiane
-38.04567,-57.55822,2023-01-01,No Asiste,Juan Bautista Azopardo
-37.97193,-57.59261,2023-01-01,Asiste Policia y Libera,Arturo Alio
-38.01778,-57.5617,2023-01-01,Asiste Policia y Libera,Almafuerte
-38.00559,-57.5889,2023-01-01,Asiste Policia y Libera,Avenida Juan B. Justo
-37.998553,-57.5689131,2023-01-01,Asiste Policia y Libera,Falucho
-38.00128,-57.62045,2023-01-01,Asiste Policia y Libera,calle 224
-38.006021,-57.5805489,2023-01-01,Asiste Policia y Libera,Misiones
-38.11208,-57.58864,2023-01-01,Asiste Policia y Libera,Calle 6
-37.981458,-57.5665035,2023-01-01,Asiste Policia y Libera,Avenida Libertad
-37.9924,-57.58102,2023-01-01,Se Realiza Seguimiento del Evento,Chile
-38.01176,-57.56246,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Primera Junta
-37.97488,-57.54418,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Dardo Rocha
-38.02583,-57.58798,2023-01-01,Asiste Policia y Libera,Leonardo Rosales
-38.00974,-57.5835032,2023-01-01,Asiste Policia y Libera,Italia
-38.03047,-57.55953,2023-01-01,Se Realiza Seguimiento del Evento,Gaboto
-38.09906,-57.55849,2023-01-01,Se Realiza Seguimiento del Evento,Toscana
-37.94878,-57.58668,2023-01-01,Asiste Policia y Libera,Zanni Pedro
-38.01209,-57.5641472,2023-01-01,Asiste Policia y Libera,Catamarca
-38.07882,-57.54369,2023-01-01,Asiste Policia y Libera,Federico Garcia Lorca
-38.021721,-57.5796599,2023-01-01,Asiste Policia y Libera,Lisandro De La Torre
-37.96779,-57.56254,2023-01-01,Asiste Policia y Libera,Benito Juarez
-37.999305,-57.5979268,2023-01-01,Asiste Policia y Libera,Avenida Vertiz
-38.02922,-57.58346,2023-01-01,Hallazgo Automotor,Hipolito Bouchard
-37.97884,-57.54737,2023-01-01,Asiste Policia y Libera,Dardo Rocha
-37.94866,-57.53847,2023-01-01,Asiste Policia y Libera,Tomas Godoy Cruz
-38.011749,-57.5427843,2023-01-01,Se Realiza Seguimiento del Evento,Rawson
-37.97939,-57.58875,2023-01-01,Se Realiza Seguimiento del Evento,Rivadavia
-37.99791,-57.6198,2023-01-01,Se Realiza Seguimiento del Evento,Avenida Vertiz
-38.0444,-57.5616,2023-01-01,Se Realiza Seguimiento del Evento,Hipolito Bouchard
